index,Address,Category,City,Country,Latitude,Longitude,Name
0,172 Rue Felix Faure,Gym,Lyon,France,45.75454288307632,4.8684352062985505,Keep Cool
0,7 rue Jean Zay,Gym / Fitness Center,Saint-Priest,France,45.70587,4.91272,L'Appart Fitness
0,141 rue Marius Berliet,Gym,Lyon,France,45.737325,4.868408,Neoness Lyon-Mairie Du 8Ème
0,56 rue Paul Verlaine,Gym,Villeurbanne,France,45.763531,4.87957,Wellness Sport Club Villeurbanne
0,31 Rue poizat,Gym,Villeurbanne,France,45.75713299884847,4.893664564334898,Gigagym Villeurbanne
0,184 route de genas,Gym,Lyon,France,45.753791186847614,4.893562023872633,Keep Cool
0,12 Impasse des Muguets,Gym,Bron,France,45.72596872,4.89076311,Jérôme Charvet
0,MARCIPARK Bât. A,Gym / Fitness Center,Marcilly-d'Azergues,France,45.866538,4.719568,L'Appart Fitness
0,1 Rue des Frères Voisin,Gym / Fitness Center,Chaponnay,France,45.6484077,4.919935199999999,L'Appart Fitness
0,7 Place Laurent Bel,Gym / Fitness Center,Meyzieu,France,45.765065,5.004268,"RAPHAT PERRIN Edwige - Reflexologie - ""massages bien-être"""
0,7 Rue du 11 Novembre 1918,Gym / Fitness Center,Mions,France,45.66328102,4.95523001,Spécific Beauté
0,41 Allée Louis Lumière,Gym / Fitness Center,Massieux,France,45.9039364,4.819833,L'Appart Fitness
0,Rue du Pré Caillat,Gym / Fitness Center,Beynost,France,45.82294604,4.99462887,Let Fitness
0,15 Route Route Départementale 386,Gym / Fitness Center,Grigny,France,45.6075807,4.7733567,L’Appart Fitness
0,Zone Industrielle Richard BLOCH BEAUVALLON,Gym / Fitness Center,Chassagny,France,45.6179159,4.710868,L'Appart Fitness
0,13 Rue de la République,Gym / Fitness Center,Mions,France,45.66487249,4.95818318,Spécific Beauté
0,113 Route Nationale 6,Gym / Fitness Center,Saint-Bonnet-de-Mure,France,45.6960332,5.0192599,L'Appart Fitness
0,Rue Yves Farge,Gym / Fitness Center,Givors,France,45.592852120511054,4.766700554173441,L'Appart Fitness
0,"17 bis, rue Juliette Récamier",Yoga Studio,Lyon,France,45.76478909999999,4.854037800000015,YOGA SKY STUDIO
0,8 Marie-Anne Leroudier,Martial Arts Dojo,Lyon,France,45.7717859,4.821178400000008,IKM KRAV MAGA LYON
0,110 qu Pierre Scize,Martial Arts Dojo,Lyon,France,45.767227,4.826388,Okinawa Shaolin
0,1 Rue Dominique Perfetti,Boxing Gym,Lyon,France,45.77200682,4.81963649,Lyon Espace Boxes
0,8 Rue De La Claire,Boxing Gym,Lyon,France,45.780392,4.80697,Lyon Boxe
0,4 Rue Vaucanson,Boxing Gym,Lyon,France,45.77289742,4.83334187,Boxe Lyon Aclsd
0,,Gym Pool,,France,45.77202734266775,4.8759475038919105,Piscine Boulloche
0,14 rue Saint Théodore,Martial Arts Dojo,Lyon,France,45.749011641213016,4.86318826675415,Maison du Judo
0,1 rue Des Vergers,Climbing Gym,Limonest,France,45.806882,4.771541,Block'Out Lyon
0,18 Rue d'Austerlitz,Sporting Goods Shop,Lyon,France,45.77554183,4.83419725,Aux Arts Martiaux Lyonnais
0,4 Rue de la Ligne de l'Est,Boxing Gym,Villeurbanne,France,45.75709535,4.90267503,Club Fighters 69
0,Pôle de commerces et de loisirs Confluence,Playground,Lyon,France,45.74083875335236,4.818033144137362,Azium
0,Avenue Mathieu Misery,Track Stadium,Tassin-la-Demi-Lune,France,45.757369431513034,4.7682709112475345,Stade René Dubot
0,74 rue Greuze,Climbing Gym,Villeurbanne,France,45.769868363049824,4.894884416469353,MRoc
