index,Address,Category,City,Country,Latitude,Longitude,Name
0,170 La Tolosane,Salon / Barbershop,Labège,France,43.55018229,1.50871889,Beauty Bubble
0,La Tolosane,Salon / Barbershop,Labège,France,43.547007,1.51121,Franck Provost - Coiffeur Labège
0,Rue de l'Occitanie,Salon / Barbershop,Quint-Fonsegrives,France,43.58590883,1.53004987,Nuance'Hair
0,1 Rue de l'Église,Salon / Barbershop,Pechbonnieu,France,43.70320912,1.46671389,Coiffure Sb
0,2 Place du Castelet,Salon / Barbershop,Bruguières,France,43.72621795,1.41263898,Cd'Hair Coiffure
0,Chemin de Saint-Jean,Salon / Barbershop,Montrabé,France,43.64413337,1.53307554,COUPES COULEURS SALONS
0,21 Allée Niel,Salon / Barbershop,Muret,France,43.45961789,1.32539246,Formes Et Couleurs Limited
0,61 Avenue de Toulouse,Salon / Barbershop,Escalquens,France,43.51542838,1.54819605,La Parisienne Coiffure
0,9 Place Nationale,Salon / Barbershop,Saint-Lys,France,43.5134567,1.17634728,COUPES COULEURS Salons
0,2 Place de la Croix Blanche,Salon / Barbershop,Eaunes,France,43.42617102,1.35731479,Styl Coiffure
0,21 Rue Pérignon,Salon / Barbershop,Grenade,France,43.77071658,1.29318222,RENAISSANCE COIFFURE
0,51 Rue Castelbajac,Salon / Barbershop,Grenade,France,43.77247506,1.29410543,Avantage
0,17 Avenue du Champ de Foire,Salon / Barbershop,Gragnague,France,43.68239273,1.58348714,La Tete A L'envers
