index,Address,Category,City,Country,Latitude,Longitude,Name
0,Berta-Benz-Str. 2a,Gym,Meerbusch,Deutschland,51.277127,6.643188,Kineto Premium Fitness & Gesundheit Meerbusch
0,Holzkamp 7,Gym / Fitness Center,Korschenbroich,Deutschland,51.194292285886704,6.5511431539961125,Medi-Gym
0,Luegallee 52,Gym,Düsseldorf,Deutschland,51.2316000345157,6.755205844211631,Kieser Training
0,Neumannstr. 2,Gym / Fitness Center,Düsseldorf,Deutschland,51.2337364228805,6.827538347373945,Mensch Sport- und Erlebniswelt
0,,Gym,Düsseldorf,Deutschland,51.250888713290685,6.770484335791775,Hilton Düsseldorf Healthclub
0,Bruchfeld 60,Gym / Fitness Center,Krefeld,Deutschland,51.3413404932163,6.626984679365993,Turnhalle Squash Freizeit
0,,Gym / Fitness Center,Krefeld,Deutschland,51.339050146007644,6.613047996508072,Glockenspitzhalle
0,Erkrather Straße 343,Gym / Fitness Center,Düsseldorf,Deutschland,51.2144164,6.8217785,McFIT
0,Pestalozzistraße 3a,Athletics & Sports,Kaarst,Deutschland,51.22388753980874,6.616774811711617,Sportgemeinschaft Kaarst 1912/35 e.V. (SG Kaarst)
0,Boschstraße 5,Gym / Fitness Center,Ratingen,Deutschland,51.2993733022786,6.820037158582181,FitX
0,Sternstr. 58,Gym,Düsseldorf,Deutschland,51.23567329999999,6.7832382,Mrs.Sporty
0,Brehmstr. 3,Gym,Düsseldorf,Deutschland,51.23982388067518,6.802096411216466,Proactive EMS
0,Gahlingspfad  53,Gym / Fitness Center,Krefeld,Deutschland,51.343005900710416,6.565200692317137,Crossfit Crefeld
0,Graf-Recke-Str. 170,Gym,Düsseldorf,Deutschland,51.24333163139375,6.812993322645997,Turnhalle - Heinrich-Heine-Gesamtschule
0,An der Sausweide 6,Gym / Fitness Center,Dormagen,Deutschland,51.12052853897544,6.768501975938581,Meditrain GmbH
0,Kalkumer Str.  123,Dance Studio,Düsseldorf,Deutschland,51.270009,6.773828,Tanzschule Danceplanet Düsseldorf
0,Stadionring,Gym,Ratingen,Deutschland,51.29695862857979,6.840665616626923,TV Ratingen
